indice_tiempo,nivel_general,alimentos_bebidas,cereales_derivados,pan_fresco,pan_envasado,facturas,galletitas_dulces,galletitas_saladas,productos_pasteleria,arroz,harinas_trigo,otras_harinas,fideos_secos,pastas_frescas,masas_precocidas_tapas,carnes,achuras_menudencias_frescas,carne_vacuna_fresca_cortes_delanteros,carne_vacuna_fresca_cortes_traseros,carne_ave_fresca,pescados_mariscos_frescos,carne_porcina_ovina_fresca,fiambres,embutidos_conservas_preparados_carne,conservas_preparados_pescado,aceites_grasas,aceite_mezcla,aceite_puro,margarina_otras_grasas,lecheproductos_lacteos_huevos,leche_fresca,leche_en_polvo,quesos_blandos_untables,quesos_semiduros,quesos_duros,manteca_crema,yoghurt_postres_lacteos,huevos,frutas,frutas_frescas,frutas_secas_en_conserva,verdurastuberculos_legumbres,verduras_tuberculos_legumbres_frescas,verduras_legumbres_secas_en_conserva,azucar_dulces_cacao,azucar,dulces,golosinas,cacao_sus_derivados,infusiones,cafe,te,yerba_mate,condimentos,sal_especias,aderezos,alimentos_semipreparados,caldos_sopas_concentrados,polvos_para_postres,alimentos_preparados_listos_para_consumir,comidas_preparadas,empanadas_pizzas,helados,bebidas_no_alcoholicas,gaseosas,jugos_refrescos,soda_agua_mineral,bebidas_alcoholicas,vino,cerveza,otras_bebidas_alcoholicas,alimentos_consumidos_fuera_del_hogar,refrigerio,almuerzo,indumentaria,ropa_interior,ropa_interior_para_hombre,ropa_interior_para_mujer,ropa_interior_para_ninio,ropa_exterior,ropa_exterior_para_hombre,ropa_exterior_para_mujer,ropa_exterior_para_ninio,calzado,calzado_para_hombre,calzado_para_mujer,calzado_para_ninio,calzado_deportivo_para_hombre_mujer,calzado_deportivo_para_ninio,telas_hilados_articulos_de_merceria,telas,hilados_para_tejer,articulos_merceria,accesorios_para_vestir,articulos_marroquineria,articulos_joyeria_relojeria,servicios_para_la_indumentaria,confeccion_reparacion,vivienda,alquiler,alquiler_la_vivienda,reparacion_mantenimiento_de_la_vivienda,materiales_mano_obra,electricidad_serv_sanitarios_gas_otros,electricidad,servicios_sanitarios_gas_otros_combustibles,equipamiento_funcionamiento_del_hogar,muebles_accesorios_401,muebles_accesorios_40101,artefactos_domesticos,electrodomesticos,artefactos_a_gas,aparatos_radio_tv,textiles_accesorios_para_decoracion,blanco_manteleria,cortinas_alfombras_accesorios,menaje,bateria_cocina_cubiertos,cristaleria_loza,articulos_para_limpieza_mantenimiento,jabones_limpieza,detergentes_desinfectantes,articulos_para_mantenimiento,articulos_descartables,utensilios_limpieza,servicios_para_el_hogar,reparacion_aparatos_electricos,servicio_domestico_otros,limpieza_ropa,elementos_para_iluminacion_ferreteria,articulos_ferreteria,elementos_para_iluminacion,salud,productos_farmaceuticos_accesorios_terapeuticos,medicamentos,elementos_para_primeros_auxilios,accesorios_terapeuticos,servicios_para_la_salud,medicos_odontologos,servicios_prepagos_auxiliares,transporte_comunicaciones,transporte_publico_de_pasajeros,omnibus_corta_distancia,tren_corta_distancia,otros_medios_transporte,vehiculos_para_transporte_personal,automoviles,funcionamiento_mantenimiento_de_vehiculos,combustibles_lubricantes,cubiertas_repuestos_reparaciones,seguro_estacionamiento_otros_servicios,comunicaciones,correo,telefono,esparcimiento,entretenimientos,juegos_juguetes_rodados,plantas_animales_domesticos,articulos_deportivos,libros_diarios_revistas,diarios,revistas,libros_no_escolares,turismo,transporte,hotel_excursiones,equipos_elementos_serv_de_audio_video,equipos_audio_video_fotografia,elementos_para_audio_video_fotografia,servicios_para_audio_video_fotografia,servicios_de_esparcimiento,cines_teatros,club_espectaculos_deportivos,educacion,servicios_educativos,educacion_formal,otros_servicios_educativos,textos_utiles_escolares,utiles_escolares,libros_texto,bienes_servicios_varios,tabaco,cigarrillos_tabaco,articulos_para_la_higiene_el_cuidado_personal,articulos_tocador,articulos_tocador_descartables,articulos_belleza,servicios_para_el_cuidado_personal,servicios_peluqueria_para_el_cuidado,otros_servicios,servicios_varios
1999-05-01,322415.9,270111.4,264325.5,264232.8,282464.7,309146.4,217794.6,239335.4,312167.2,260338.8,167044.2,226081.1,211021.7,313860.4,294092.4,240981.2,221501.8,246291.0,255746.7,160292.2,300577.4,271561.4,262342.2,274920.0,161124.4,189723.3,196572.2,153545.9,203249.3,258981.0,286457.8,187882.8,257157.8,272430.7,289517.4,237753.5,282072.8,197138.5,224671.8,219677.1,270625.7,263187.7,278508.0,173652.0,132236.0,73451.5,203161.2,174607.6,120453.4,159088.9,187808.2,211286.7,98963.1,218995.9,255099.2,193859.4,165712.4,192599.6,130608.0,320656.5,366918.8,308799.2,223183.3,225449.1,177658.2,196441.3,335934.4,334038.8,364238.8,249092.6,193523.2,477737.0,474558.9,478550.7,168161.1,323196.9,328260.0,293475.6,366707.9,112279.6,151927.3,66625.6,109514.9,223587.1,286300.6,105673.9,242471.5,285271.5,304772.1,223043.0,210052.3,248084.1,238564.5,259537.1,252552.3,270686.3,317438.3,317438.3,323995.5,401920.1,401920.1,417958.7,417958.7,236192.6,195569.4,270479.6,363099.7,334888.4,334888.4,155399.5,211599.9,240931.6,81877.1,292616.3,289043.9,307214.1,365200.7,377227.3,354081.6,191572.9,223138.2,180698.1,175671.4,160952.1,202391.2,601869.9,578191.4,671123.0,340512.1,257099.9,532161.7,110050.5,503050.6,298926.5,294865.0,218082.8,425034.0,829302.2,1120986.9,594646.1,280045.2,372741.9,381216.6,243721.5,400246.9,213715.1,213715.1,233152.6,184105.4,309887.9,306728.6,382142.2,496550.9,379232.2,464790.1,227141.6,202193.5,276007.6,232170.6,307326.7,313667.5,245005.3,372038.8,764245.6,171377.3,1262146.6,200496.1,78861.0,282995.2,228083.2,641494.3,569701.8,738613.6,834116.0,1123785.5,1322423.2,696264.7,284955.0,214098.1,436824.1,339864.6,251217.3,251217.3,238883.5,264462.6,154601.8,284544.9,506890.8,506890.8,642718.7,642718.7
1999-06-01,322396.3,270111.3,263671.2,263738.0,281866.2,307880.0,216389.1,239293.3,311457.6,258014.0,164574.7,225876.6,211100.4,314070.2,294080.5,239946.1,217830.3,244252.2,253156.6,158535.4,317992.5,271090.5,263680.9,273626.9,162141.7,187180.5,193004.9,152914.7,204071.9,258830.7,283587.8,187424.2,262217.3,273169.2,288163.6,238069.0,280256.8,196794.5,220930.4,215469.8,271171.2,271920.6,288802.0,173261.2,132221.3,73810.1,202566.3,174654.4,120357.6,158270.5,186697.7,210624.7,98558.0,218915.5,256096.9,193028.2,164540.1,191075.0,129895.8,320402.2,366832.6,307956.7,224006.4,224433.5,176291.7,194499.7,336259.7,332866.7,362803.6,248148.9,193910.4,478518.0,474630.6,479513.4,167759.1,323557.2,328711.8,294081.2,366538.5,111746.1,151363.9,66163.0,108880.4,223268.5,286044.9,105747.6,241213.3,284436.1,305030.2,222980.8,210183.6,247310.1,239137.0,258745.2,251837.5,269771.5,317478.7,317478.7,324246.0,401680.7,401680.7,417154.8,417154.8,237215.7,195569.4,272366.3,363010.7,333993.5,333993.5,154966.2,210986.1,240925.8,81484.5,291199.9,287488.4,306366.1,364085.2,376395.8,352703.5,192807.1,226662.1,181599.6,175911.9,161026.1,202019.3,601945.1,578191.4,671123.5,340906.1,257045.1,531717.1,110204.1,503005.8,299027.0,294997.2,218283.7,424539.2,829025.2,1120379.5,594634.9,279500.4,372994.9,381216.6,243721.5,402290.2,211621.6,211621.6,232491.4,183617.6,309131.3,305591.7,382142.2,496550.9,379232.2,466156.0,228577.9,201819.3,281658.2,232671.4,307326.7,313667.5,245005.3,372038.8,765863.5,167376.9,1268482.9,200692.5,78784.0,282940.5,229065.2,644888.3,575604.8,738613.6,833905.9,1123702.7,1322302.0,696264.7,284503.7,213636.4,436395.0,339695.6,251217.3,251217.3,239316.1,265658.2,153291.4,284819.7,505607.2,505607.2,641600.6,641600.6
1999-07-01,322995.5,269351.5,263765.9,264140.1,280736.7,308337.3,214820.1,240697.6,311780.5,254536.7,166342.8,225527.5,211140.4,315419.5,293615.0,238768.3,216864.2,243575.3,251915.4,157212.4,312740.1,268428.2,263036.1,272487.2,162398.8,188618.4,195200.9,152451.9,203767.4,257385.6,278848.9,188347.6,263057.3,273086.5,286900.7,237754.3,280309.5,195599.0,225204.1,220229.1,270976.3,266438.2,282473.0,172727.3,132249.0,74203.9,201960.7,174816.2,120310.4,157021.8,184733.6,209532.3,98387.1,218482.4,256983.5,191676.4,162643.7,188667.6,128666.6,320460.6,366683.3,307999.6,224683.6,223344.6,174882.7,193534.1,335675.0,332136.9,362200.9,246154.0,193184.4,478381.1,474927.3,479265.5,165607.8,322279.4,326220.0,293432.2,365759.7,108931.7,147898.5,63895.8,106681.8,221619.3,284686.8,101104.9,239036.5,284662.2,306313.2,222497.1,209377.2,247402.8,239155.7,257997.3,251643.7,268138.9,318455.7,318455.7,325377.7,402064.5,402064.5,415645.3,415645.3,240017.3,195569.4,277532.5,362660.1,334372.2,334372.2,154213.8,210345.0,240735.8,80477.3,290077.4,286317.6,305440.9,364356.0,376959.4,352703.5,192610.8,226893.3,181299.6,174683.6,162917.6,200313.5,601508.1,577527.1,670622.0,340803.7,256940.2,531545.9,110134.7,503410.3,299142.9,295150.6,218232.9,424159.0,829890.9,1121498.9,595296.6,279063.8,372994.9,381216.6,243721.5,402290.2,210005.9,210005.9,232055.8,183770.6,307204.8,304971.5,382142.2,496550.9,379232.2,483022.3,228247.1,200326.6,284156.5,231497.0,307271.8,313667.5,245005.3,371721.2,826518.9,173008.2,1375348.4,200223.9,78575.3,281544.8,229782.0,643760.8,573643.7,738613.6,834290.2,1124122.3,1322604.9,696935.1,284821.2,214225.6,436130.3,339643.0,251217.3,251217.3,238787.3,265158.9,152250.0,285162.4,505036.0,505036.0,643143.7,643143.7
1999-08-01,321779.7,268006.5,263579.2,264987.0,280891.4,308524.3,215477.7,239819.8,311742.1,250653.1,167591.7,224856.7,209959.0,315379.1,291211.3,236108.8,214027.4,241385.1,249542.9,154505.5,297652.3,267625.8,260977.0,271919.4,164027.4,185539.9,191354.4,150906.2,203058.6,256255.6,277507.8,189514.5,261187.5,271944.5,286967.6,237405.9,280295.2,193698.2,225471.1,220595.8,270326.2,265569.8,281654.3,171568.4,132053.1,73798.3,201584.8,174816.9,120509.4,155306.6,181986.7,209980.3,97667.9,218062.9,257640.8,190507.2,162537.6,188901.3,128116.9,319931.4,365123.5,308650.4,223919.7,221366.9,172249.0,191550.7,334922.5,331325.1,361341.6,245334.3,192687.3,476914.1,473924.2,477679.6,163256.3,321320.8,325259.1,293367.1,363300.6,106417.5,144623.6,62219.5,104327.9,218571.7,283954.1,93929.6,237385.8,284220.7,304751.5,221386.5,207514.3,247385.0,239857.2,256849.1,250409.6,267128.0,318455.7,318455.7,326183.7,402064.5,402064.5,415048.7,415048.7,241936.5,193180.5,283087.8,362046.0,333646.1,333646.1,154288.1,210386.7,240022.3,80799.5,288267.8,284441.1,303904.7,363097.7,375923.6,351239.6,191944.0,225383.3,181296.8,172613.3,164882.6,198463.4,601062.3,576954.4,670549.9,338947.2,257001.0,531387.1,110312.9,504745.4,299245.4,295270.6,218078.7,424159.0,833196.0,1117836.7,604206.8,278971.4,372994.9,381216.6,243721.5,402290.2,210231.9,210231.9,231822.1,184108.8,305490.2,304598.4,382142.2,496550.9,379232.2,474078.2,226735.3,198564.6,283246.5,229817.9,307894.0,313667.5,247605.7,371721.2,795248.8,175354.6,1315846.8,199856.9,78104.1,281299.3,229354.3,644613.5,575126.8,738613.6,834174.2,1124085.7,1322551.4,696935.1,284554.5,213886.0,436019.6,339734.6,251217.3,251217.3,238698.5,265380.6,151562.6,284790.9,505986.5,505986.5,643143.7,643143.7
1999-09-01,321138.6,267247.4,262659.4,264690.1,280793.0,306892.6,213974.8,239404.2,310926.3,247170.5,168895.8,221629.2,207562.8,315423.5,289232.9,233323.0,210731.6,237469.1,245505.9,155037.4,299527.7,265921.2,257975.4,269667.7,165026.9,180103.8,184449.0,149927.2,199808.3,253211.8,276316.8,188034.2,253778.4,267567.1,283206.3,236633.9,279252.3,190735.8,232782.6,228978.5,267782.6,272053.4,289331.2,171077.6,131056.3,72513.8,199788.9,174469.1,120319.8,152978.3,178327.8,209408.5,96922.1,217009.7,256987.2,189175.7,160162.4,184885.7,127883.3,319494.7,364299.8,309334.3,221615.7,220095.5,170790.8,189775.6,334372.8,329447.6,359036.4,245364.5,192337.1,475382.6,473858.8,475772.8,163151.2,320764.1,325144.0,293879.0,360379.8,106822.8,145282.9,62245.0,104961.6,217617.5,283113.4,94209.7,237484.7,281721.8,303566.5,221100.5,207338.2,247385.0,238167.1,255370.3,249922.0,264066.9,318091.2,318091.2,326072.1,402112.8,402112.8,413958.4,413958.4,242201.9,193180.5,283577.2,361459.6,333331.5,333331.5,154266.3,210556.3,239820.6,80658.5,287889.6,284178.2,303055.0,363320.2,374488.8,352994.3,190996.3,223229.0,181011.8,172259.8,163983.6,197501.6,600192.3,574893.6,670543.1,335145.8,256390.8,530783.4,109699.2,505410.9,299489.8,295526.0,218332.3,424215.7,834534.6,1116157.3,607973.2,279157.7,372994.9,381216.6,243721.5,402290.2,210344.3,210344.3,232151.8,184666.0,305078.9,305059.0,382142.2,496550.9,379232.2,469051.7,225639.2,198564.1,279278.9,229914.3,308068.9,313667.5,248408.5,371621.9,777302.8,174095.8,1283886.5,199965.6,77574.4,281618.7,229976.2,645787.7,573292.9,743857.0,834269.7,1124430.3,1323056.0,696935.1,284177.9,213333.8,436019.6,339320.9,251217.3,251217.3,237760.6,263983.6,151599.9,284093.7,505682.9,505682.9,643143.7,643143.7
1999-10-01,321088.4,266878.8,262366.7,264359.5,278584.8,307129.3,212578.8,239813.2,311417.3,244036.5,170153.0,221956.1,208005.9,315041.8,290664.4,232376.1,207938.3,235202.8,243290.2,159619.0,302091.8,262699.1,255566.3,269215.0,165240.1,178359.6,182727.0,148947.2,196751.2,250352.0,275869.7,189075.8,244017.7,262310.5,281241.5,237062.0,279215.6,188351.2,238000.1,235073.4,264927.9,275224.8,293156.0,170429.8,130346.2,71118.9,199129.5,174492.5,120111.5,151201.7,175947.2,210307.0,95322.6,215949.0,257004.6,187364.4,158495.8,183231.4,126200.5,318522.0,362202.3,308790.8,222643.0,218929.6,170620.9,188393.6,331513.9,327694.8,356991.9,244652.6,191797.4,474954.6,472670.1,475539.5,163403.3,320504.3,326004.0,292839.0,359996.5,107472.2,146052.5,62798.9,105482.2,217575.1,282495.6,96251.9,236665.8,280336.9,302400.8,220126.2,205881.3,247019.5,238591.5,255071.7,249471.8,264010.2,316311.3,316311.3,324723.2,401507.6,401507.6,413396.0,413396.0,240067.4,193180.5,279641.1,360640.4,332767.4,332767.4,153905.8,209987.4,238734.6,80684.1,285609.4,281619.4,301913.5,363634.8,375334.8,352817.6,190635.2,224091.4,180714.3,172351.0,162143.4,195456.6,599038.5,574179.7,669554.7,333186.8,256006.1,530169.6,109437.1,505492.5,299748.0,295797.8,218342.8,424430.6,834334.0,1116157.3,607611.2,280813.9,372994.9,381216.6,243721.5,402290.2,211878.1,211878.1,234950.0,189250.1,304672.7,305680.7,382142.2,496550.9,379232.2,470801.3,225468.3,198796.4,278019.6,230243.5,307616.8,313667.5,246518.8,371621.9,783398.8,175683.2,1293768.7,199966.0,77400.7,281802.5,229907.7,646509.4,573292.9,745555.1,834310.3,1124541.7,1323219.2,696935.1,284084.1,213196.2,436019.6,338563.1,251217.3,251217.3,237113.1,263521.6,150448.9,283565.2,504576.8,504576.8,640820.6,640820.6
1999-11-01,320073.5,264075.2,260461.7,262028.1,270217.4,304902.7,210670.4,238767.5,310806.4,240561.8,172036.7,223069.0,207155.5,314388.5,288711.6,230021.7,204302.7,231646.0,241004.6,156281.1,306560.1,259188.5,255553.6,268127.0,163986.4,173706.4,176749.6,147027.2,196045.3,247136.9,275034.5,187268.7,234694.6,257293.6,277158.6,236748.7,280892.6,184138.3,246403.4,244531.6,263625.3,255279.1,270001.1,169239.7,129549.4,69455.8,198240.9,174316.8,120397.8,149828.6,173676.0,210230.4,94985.8,216980.2,256806.4,189251.5,158645.4,184286.3,125168.2,317526.6,362771.5,307381.5,218385.1,217685.5,168919.9,186926.6,331285.9,326123.8,354957.8,245291.6,191785.4,473865.7,470752.6,474662.8,163251.1,319779.7,325588.0,291539.3,359843.6,107226.7,145988.2,62286.5,105388.0,217754.4,282055.3,97206.8,237205.4,279735.0,302733.3,220284.6,205876.8,246778.7,240766.9,255234.6,249668.0,264120.1,315563.3,315563.3,324040.6,401590.9,401590.9,413519.9,413519.9,238577.4,192986.8,277057.1,360073.1,332511.5,332511.5,153340.7,209221.2,237043.3,80610.4,284966.7,281215.6,300294.4,361647.9,374144.3,350094.5,188201.3,217359.4,180215.7,171807.4,161971.2,192386.1,599713.5,574235.2,671063.4,330837.2,255718.2,529539.6,109332.0,505209.2,300342.2,296401.6,219488.7,424464.0,832648.1,1112675.6,607370.0,283002.3,372994.9,381216.6,243721.5,402290.2,212369.0,212369.0,238285.9,194851.1,304498.7,305577.1,387854.5,496550.9,385089.8,470952.8,224083.1,198522.4,272716.4,232025.2,307680.2,313667.5,246518.8,371988.8,785130.7,177555.3,1295382.9,199712.0,77012.4,281673.7,229628.0,646175.1,573292.9,744768.6,834354.9,1124539.9,1323216.6,696935.1,284216.8,213855.5,435023.6,338422.1,251217.3,251217.3,237178.8,263638.9,150535.2,283346.7,503326.3,503326.3,640820.6,640820.6
1999-12-01,319874.4,262190.9,259358.4,261891.2,263460.7,303176.7,209311.8,236988.0,310821.9,237973.7,171936.0,224814.6,205643.4,313538.5,289167.7,228578.8,200926.4,228471.3,239106.4,159332.3,309265.2,256915.1,253442.2,266343.1,162526.0,172466.4,175488.3,145529.4,195332.7,244587.4,274870.6,184164.2,229258.7,248877.5,272875.6,236627.0,280976.5,181272.1,247508.2,245884.0,262451.6,241570.1,253990.8,168980.2,129378.1,68978.3,198773.0,173998.2,120129.3,149557.7,172643.8,211832.4,95370.0,216902.6,256887.9,189063.1,158096.2,184698.4,123363.9,317212.2,362150.7,307992.4,216491.6,217379.9,168693.0,186061.1,331249.6,324338.3,353201.7,243838.9,189589.8,475277.0,473137.6,475824.8,162726.0,319561.0,324688.1,291851.6,359605.1,106954.8,145863.0,61880.1,105008.8,216533.2,282297.9,97101.0,235262.3,277824.6,299624.5,219282.2,204825.1,245569.4,240595.2,255120.4,249635.3,263876.0,314982.3,314982.3,323179.0,401056.8,401056.8,412654.4,412654.4,237536.5,192986.8,275137.6,360032.5,331627.9,331627.9,153059.7,208993.8,237111.3,80184.7,284826.4,281452.6,298612.5,360899.7,372278.5,350379.5,187219.9,212640.5,180351.1,172505.6,162212.0,193047.3,600813.0,573464.3,672556.8,331082.5,255700.8,529552.7,109298.3,504986.9,301006.8,297180.1,219862.5,423462.1,831008.3,1112943.6,604195.5,285046.4,372994.9,381216.6,243721.5,402290.2,212948.6,212948.6,242066.8,201232.4,305133.9,304326.9,387854.5,496550.9,385089.8,478413.0,224609.5,198190.3,275397.8,231802.9,307680.2,313667.5,246518.8,371988.8,812305.2,187476.9,1337046.7,199422.9,76727.5,281611.4,228957.1,644531.6,569271.6,746341.6,834865.2,1125223.0,1324217.1,696935.1,284399.5,214178.2,434906.2,338205.5,251217.3,251217.3,237776.5,263894.8,152462.8,282932.4,499924.9,499924.9,640820.6,640820.6
2000-01-01,322578.1,262449.3,258842.4,259662.6,275131.9,301656.7,207631.9,237010.8,311032.6,235112.6,171692.4,224767.5,207867.3,311542.1,288879.8,229008.9,199927.8,227680.5,238802.6,164132.5,312620.8,255735.4,251979.6,267556.6,163977.0,171904.1,174804.3,145154.5,195231.5,244517.2,275006.3,182924.4,230489.7,251967.6,271633.7,237382.0,281695.6,177667.9,256279.6,255681.9,261778.1,237342.6,249209.1,167992.1,129283.6,68310.1,199393.8,174000.3,120180.5,149378.7,172409.3,213391.3,94777.4,217860.6,257591.2,190198.6,158783.2,185575.0,123803.3,316536.2,362450.2,306591.4,215008.2,219998.0,172494.5,186078.5,333598.4,323487.9,350811.0,250911.9,193550.7,474588.7,472188.2,475203.3,160495.2,319208.8,322895.0,292538.7,359352.6,104353.1,142695.2,59870.7,102614.5,214013.1,281254.7,92844.4,233357.4,275867.0,298408.6,218499.5,204148.8,244224.1,240598.9,254392.4,247994.3,264605.2,314092.4,314092.4,323506.9,400976.6,400976.6,412276.4,412276.4,238426.0,192986.8,276777.8,359612.0,331463.3,331463.3,152279.4,208015.0,236169.3,79625.2,284252.7,281045.8,297356.7,359133.6,370926.3,348230.7,186866.3,209801.4,181176.4,173095.6,163084.4,192390.0,600604.8,572919.6,672468.1,330530.8,255540.4,529080.6,109304.5,512674.8,301460.9,297718.3,219018.0,423478.4,850258.1,1112319.6,639433.4,288062.0,372994.9,381216.6,243721.5,402290.2,213186.9,213186.9,247798.7,210924.5,304788.1,303972.8,387854.5,496550.9,385089.8,509143.2,223832.2,196927.5,274945.0,232343.6,307695.4,313667.5,246518.8,372076.4,920464.2,205515.6,1520890.4,199121.1,76465.0,280979.6,229149.0,645680.8,571270.4,746341.6,834680.8,1125223.0,1324217.1,696935.1,283865.3,213857.8,433913.9,338412.1,251217.3,251217.3,239082.3,265574.9,153389.0,283224.5,497581.7,497581.7,640820.6,640820.6
2000-02-01,322591.3,262009.3,258448.4,259500.3,276676.0,301218.3,206424.4,237791.6,311143.6,232282.1,170296.9,223706.8,207315.4,311751.2,286278.5,227448.1,197096.2,226827.0,238403.0,157925.3,311496.9,253844.0,251661.5,265869.3,164497.4,168933.1,170953.3,144917.0,193471.3,244957.5,275276.6,182215.4,234335.0,251504.5,273705.3,237094.9,281519.6,175188.5,263097.7,263296.0,261272.4,237840.3,249900.6,167357.2,128788.1,67303.1,199049.5,173984.8,119995.8,148697.9,171122.6,212412.1,95133.5,217560.7,258569.6,189008.6,158690.1,185488.3,123701.9,315927.2,361866.9,305852.8,214667.9,219411.0,171876.2,186026.3,332672.0,319815.7,345410.4,253774.3,196823.5,472548.0,472022.5,472682.6,158918.6,317993.4,322397.4,292400.9,355403.2,102688.4,140609.4,58769.3,100758.1,212073.3,279245.9,88073.0,231035.4,276064.1,298717.2,217246.3,202764.0,242795.9,240598.9,253780.9,247018.2,264575.7,314768.7,314768.7,323469.0,400812.5,400812.5,411331.7,411331.7,238889.3,192534.9,278013.6,359413.4,331323.2,331323.2,152027.1,207693.4,236045.4,79398.4,281280.8,277353.2,297329.8,359348.4,370876.3,348690.2,186358.2,208840.9,180803.2,172890.7,163775.5,190994.3,601401.3,572955.6,673732.9,329779.0,255307.3,528917.1,109034.1,514291.7,301783.4,298135.8,218383.8,422933.3,853943.7,1112319.6,646084.0,289026.5,372994.9,381216.6,243721.5,402290.2,213084.4,213084.4,249676.6,214180.8,305027.6,303148.3,387854.5,496550.9,385089.8,511682.0,224086.1,196834.6,275410.5,233577.6,307655.5,313667.5,246518.8,371845.8,930247.8,209300.4,1535712.0,198837.3,75837.3,280840.0,229091.0,644429.4,568861.3,746656.2,834739.8,1125223.0,1324217.1,696935.1,284036.4,214161.0,433801.8,337955.6,251217.3,251217.3,238542.4,264867.2,152987.6,283201.5,495773.0,495773.0,640820.6,640820.6
2000-03-01,320886.9,263702.7,258481.2,259639.7,276986.2,300876.1,207754.0,238056.8,310422.4,231052.7,170083.0,223837.8,207535.0,312265.6,285366.1,228801.7,195936.2,229197.5,240998.3,154729.9,317087.0,253189.8,252562.6,266060.2,164693.1,168772.6,170992.7,143910.8,193381.7,249020.0,275690.1,184261.0,251128.4,259277.3,272598.0,237509.0,282570.1,175538.3,262826.1,263165.8,259700.5,249291.6,263438.9,166611.2,128510.6,67098.6,198030.2,174381.6,119797.1,148513.5,170951.8,212111.0,94961.5,218084.8,259229.7,189438.0,158106.9,184676.3,123417.4,316101.7,362595.2,306297.8,212592.3,218781.4,170761.1,186581.6,332065.5,318130.9,343008.3,253992.7,198551.2,472841.4,472432.0,472946.3,160423.5,317427.9,323345.2,291704.0,353118.2,104847.4,142740.5,61076.1,102593.1,213394.3,279590.4,91361.9,229142.4,277092.2,298540.4,217045.7,202356.6,243190.0,240143.8,253205.5,246258.7,264294.2,314636.8,314636.8,323401.1,400064.6,400064.6,410991.5,410991.5,239326.9,192534.9,278820.6,359007.6,330547.9,330547.9,151666.9,207465.4,236807.1,78609.1,280366.6,276392.9,296603.7,358453.1,371005.2,346848.2,186226.4,207930.9,181371.0,172416.4,163731.2,190786.6,601130.6,572194.9,673590.4,329186.8,255233.7,528802.6,108982.5,514080.8,302101.6,298524.9,217092.3,423260.2,852887.3,1108202.9,647489.6,289001.7,372885.4,381216.6,243721.5,401405.9,213393.8,213393.8,249610.9,214491.2,303971.1,303011.3,387854.5,496550.9,385089.8,475324.6,223926.0,196652.0,275260.4,233488.7,307632.2,313667.5,246518.8,371710.8,801336.2,204166.6,1302849.5,198906.0,75421.7,281202.4,229326.9,645890.5,569464.5,749277.9,826892.6,1113439.9,1310263.7,689823.2,283650.7,213989.2,432957.6,338225.2,251217.3,251217.3,239154.9,264731.5,155930.3,282744.8,495966.9,495966.9,640820.6,640820.6
2000-04-01,320526.1,262727.9,257839.3,259464.8,277464.1,300578.4,207608.5,237045.9,309244.2,227279.9,170540.5,222803.4,207736.7,312132.8,281996.4,229385.7,197872.2,232566.4,242321.9,149868.8,315974.9,251601.8,252305.1,264287.0,163155.3,165905.7,167458.1,142105.9,192991.6,251971.4,277372.9,184612.9,261870.3,264933.0,274694.9,237860.1,281815.2,175203.0,245469.9,244192.8,257219.5,248850.9,263042.3,165913.1,128216.4,66808.5,198097.5,173857.3,119305.0,148081.5,169843.5,213221.4,95146.4,218129.7,259202.3,189533.3,156977.6,183565.1,122264.6,316908.7,361828.6,307995.4,215434.9,217877.1,169744.9,185693.6,331357.5,315623.4,339766.0,253787.2,199307.6,473156.2,472099.2,473426.9,160997.4,317744.4,323389.6,292192.2,353494.9,105150.8,143314.9,60991.3,103092.2,215152.2,278884.9,97542.4,228631.2,276057.1,299069.1,216606.2,201440.8,243456.9,240814.7,253180.9,246207.8,264311.6,314201.7,314201.7,324122.8,399782.2,399782.2,410302.8,410302.8,241275.0,192534.9,282412.9,358664.7,329746.5,329746.5,151092.1,207398.7,236079.2,77627.3,279831.7,275805.0,296285.8,358311.6,371014.3,346567.3,186043.1,207006.1,181656.7,172918.1,163580.2,190106.6,600978.4,571267.4,673584.9,328745.7,254989.2,528740.0,108640.7,514294.6,302013.6,298377.5,216667.9,424397.3,853583.2,1110367.5,647004.1,287987.7,372885.4,381216.6,243721.5,401405.9,214126.4,214126.4,247481.0,211740.9,301971.5,302842.1,387854.5,496550.9,385089.8,475927.1,223180.4,195904.4,274107.5,233544.4,306863.0,313667.5,243428.6,371538.6,804447.4,201582.5,1310743.8,198572.8,75031.5,280547.6,229603.8,646163.8,569862.2,749382.8,826607.6,1113006.9,1310345.4,688282.3,283646.4,213797.2,433355.7,338459.3,251217.3,251217.3,239981.6,266190.6,155358.3,283350.0,495257.3,495257.3,640820.6,640820.6
